5 19710517135154857678324468489176000271110  7 21000  0  79390 20020 6943 0000  ARCH-ZN  
5 19710518132635700332124236699721000271110 10 21000  0  79230 14030 6943 0000  ARCH-ZN  
5 19710531013045666993726214743516000071110  9 21000  0  79430 24011 6943 0000  ARCH-ZN  
5 19710531020704500370726240366147000071110  4 22000  0  79570 24011 6943 0000  GSFC-ZN  
5 19710601001510286949426385202362000071110  7999000  0  79570 23010 6943 0000  ARCH-ZN  
5 19710601010452500375626382580441000071110  4999000  0  79970 23010 6943 0000  ARCH-ZN  
5 19710607025319204359926008803925000071110  5 22000  0  79810 23020 6943 0000  GSFC-ZN  
5 19710607032420402410225972452316000271110  5 22000  0  79900 23020 6943 0000  ARCH-ZN  
5 19710614123511250380724357894894000271110  8 21000  0  79770 19035 6943 0000  GSFC-ZN  
5 19710615124903464745324238091667000271110 13 21000  0  79900 13080 6943 0000  GSFC-ZN  
5 19710616130255804260124169228187000071110  5 22000  0  79900 17040 6943 0000  GSFC-ZN  
5 19710616134753063106824163642021000271110 16 21000  0  79900 17040 6943 0000  GSFC-ZN  
5 19710707064316800407625106620019000071110  5999000  0  80110 19065 6943 0000  ARCH-ZN  
5 19710710065211250588624360482033000271110  8 21000  0  80170 15090 6943 0000  ARCH-ZN  
5 19710710074129250380424327685168000271110  4 22000  0  80110 15090 6943 0000  GSFC-ZN  
5 19710711090706000393624168388991000271110  5 22000  0  80110 16073 6943 0000  GSFC-ZN  
5 19710711091850400386924173022390000071110  5 22000  0  80110 16073 6943 0000  ARCH-ZN  
5 19710711094130273099024162820042000271110 11 21000  0  80070 16073 6943 0000  ARCH-ZN  
5 19710712134724333714024214640947000071110  9 21000  0  80070 17085 6943 0000  GSFC-ZN  
5 19710712140712000365524231253888000271110  4999000  0  80200 17085 6943 0000  ARCH-ZN  
5 19710713130801667009924122329903000271110  9 21000  0  80200 17078 6943 0000  GSFC-ZN  
5 19710713132845667023024143813968000071110  9 21000  0  80210 17078 6943 0000  ARCH-ZN  
5 19710713140538333681124173541101000271110  9 21000  0  80170 17078 6943 0000  GSFC-ZN  
5 19710714122306333721524129830674000271110  9 21000  0  80170 13084 6943 0000  GSFC-ZN  
5 19710714125519500352924141894290000071110  8 21000  0  80180 13084 6943 0000  ARCH-ZN  
5 19710715121727562841724224083354000271110 16 21000  0  80070 15050 6943 0000  ARCH-ZN  
5 19710715124402000330324223533332000071110  3 23000  0  80070 15050 6943 0000  GSFC-ZN  
5 19710715131521000331524226864844000071110  2999000  0  80070 15050 6943 0000  ARCH-ZN  
5 19710716133147250331524353697855000271110  4 22000  0  80070 18054 6943 0000  GSFC-ZN  
5 19710717124903000322624543019216000271110  4 22000  0  80070 17083 6943 0000  GSFC-ZN  
5 19710717131901500329324529057567000271110  4 22000  0  80070 17083 6943 0000  ARCH-ZN  
5 19710730004337500276826470226093000071110  6 22000  0  79980 22056 6943 0000  GSFC-ZN  
5 19710804021232077171225020875903000371110 13 21000  0  79710 17055 6943 0000  GSFC-ZN  
5 19710804040215000246724936199661000371110  6 22000  0  79840 15075 6943 0000  GSFC-ZN  
5 19710805035915000268524592789937000371110 13 21000  0  79840 16058 6943 0000  GSFC-ZN  
5 19710805042336000266724579200326000071110  6 22000  0  79850 16058 6943 0000  GSFC-ZN  
5 19710805043525500227324560774318000271110  8 21000  0  79840 16058 6943 0000  GSFC-ZN  
